rsi_period,atr_period,atr_loose_multiplier,atr_strict_multiplier,final_value
10,8,1.75,0.0125,1214.07443877516
10,8,1.75,0.015,1216.324373545535
10,8,1.75,0.0175,1236.085424850446
10,8,1.75,0.02,1230.9314998271386
10,8,2.0,0.0075,1328.4901146441207
10,8,2.0,0.01,1288.799027634495
10,8,2.0,0.0125,1213.503040856542
10,8,2.0,0.015,1211.564157455724
10,8,2.0,0.0175,1230.8271264073678
10,8,2.0,0.02,1229.4170411880916
10,8,2.25,0.0075,1352.8157514169145
10,8,2.25,0.01,1356.7435139128695
10,8,2.25,0.0125,1256.5264014109434
10,8,2.25,0.015,1268.325304284022
10,8,2.25,0.0175,1277.7660585536
10,8,2.25,0.02,1272.9045539178833
10,8,2.5,0.0075,1436.494521281599
10,8,2.5,0.01,1286.2557863426352
10,8,2.5,0.0125,1279.4740417010753
10,8,2.5,0.015,1283.4889173245997
10,8,2.5,0.0175,1324.9504694401455
10,8,2.5,0.02,1317.4827984142753
10,8,2.75,0.0075,1429.950256388922
10,8,2.75,0.01,1386.2566442390555
10,8,2.75,0.0125,1297.6223988876416
10,8,2.75,0.015,1301.6235502634704
10,8,2.75,0.0175,1310.263727268102
10,8,2.75,0.02,1317.4827984142753
10,8,3.0,0.0075,1431.938774719947
10,8,3.0,0.01,1390.9397714565898
10,8,3.0,0.0125,1288.2939735275463
10,8,3.0,0.015,1289.583674549372
10,8,3.0,0.0175,1305.2294261768604
10,8,3.0,0.02,1317.4827984142753
10,9,1.75,0.0075,1321.6832966961992
10,9,1.75,0.01,1276.0112038360494
10,9,1.75,0.0125,1214.0583013866897
10,9,1.75,0.015,1216.3153254928636
10,9,1.75,0.0175,1236.2152618387508
10,9,1.75,0.02,1230.9742052258605
10,9,2.0,0.0075,1328.4261094484848
10,9,2.0,0.01,1288.8373036779285
10,9,2.0,0.0125,1213.4798627899477
10,9,2.0,0.015,1240.4564619505338
10,9,2.0,0.0175,1236.1347986627238
10,9,2.0,0.02,1229.442139364594
10,9,2.25,0.0075,1352.7624067148852
10,9,2.25,0.01,1356.482237290037
10,9,2.25,0.0125,1256.5276762270914
10,9,2.25,0.015,1268.396246203503
10,9,2.25,0.0175,1277.9104566204303
10,9,2.25,0.02,1272.97424200329
10,9,2.5,0.0075,1436.4182553385283
10,9,2.5,0.01,1283.2555390317398
10,9,2.5,0.0125,1279.4723950715752
10,9,2.5,0.015,1283.495201786725
10,9,2.5,0.0175,1325.1460201344858
10,9,2.5,0.02,1317.597383503485
10,9,2.75,0.0075,1429.8571361138784
10,9,2.75,0.01,1386.116968762217
10,9,2.75,0.0125,1303.9390457170286
10,9,2.75,0.015,1300.4660958731615
10,9,2.75,0.0175,1304.77003083993
10,9,2.75,0.02,1317.597383503485
10,9,3.0,0.0075,1431.8568266586565
10,9,3.0,0.01,1390.8612082337106
10,9,3.0,0.0125,1295.1017562152174
10,9,3.0,0.015,1289.6033039653273
10,9,3.0,0.0175,1304.77003083993
10,9,3.0,0.02,1317.597383503485
10,10,1.75,0.0075,1320.3720272481623
10,10,1.75,0.01,1276.0009699061115
10,10,1.75,0.0125,1214.0317719968757
10,10,1.75,0.015,1216.2868537289226
10,10,1.75,0.0175,1236.2875292005915
10,10,1.75,0.02,1231.0470695875565
10,10,2.0,0.0075,1310.3192116992186
10,10,2.0,0.01,1323.564552382256
10,10,2.0,0.0125,1233.730429338522
10,10,2.0,0.015,1240.5221521879018
10,10,2.0,0.0175,1236.2099781489603
10,10,2.0,0.02,1229.590929657998
10,10,2.25,0.0075,1352.6967109849786
10,10,2.25,0.01,1356.589253296088
10,10,2.25,0.0125,1256.512951258955
10,10,2.25,0.015,1268.4255182362149
10,10,2.25,0.0175,1277.9919930004032
10,10,2.25,0.02,1273.0642295902328
10,10,2.5,0.0075,1436.3095658820105
10,10,2.5,0.01,1294.132597203945
10,10,2.5,0.0125,1279.4463490915132
10,10,2.5,0.015,1287.2838266921565
10,10,2.5,0.0175,1325.26270137017
10,10,2.5,0.02,1317.7186633541476
10,10,2.75,0.0075,1431.7393733774943
10,10,2.75,0.01,1390.614183862848
10,10,2.75,0.0125,1295.745961977584
10,10,2.75,0.015,1311.0892578277053
10,10,2.75,0.0175,1304.863910427323
10,10,2.75,0.02,1317.7186633541476
10,10,3.0,0.0075,1431.7393733774943
10,10,3.0,0.01,1390.614183862848
10,10,3.0,0.0125,1295.745961977584
10,10,3.0,0.015,1311.0892578277053
10,10,3.0,0.0175,1304.863910427323
10,10,3.0,0.02,1317.7186633541476
10,11,1.75,0.0075,1250.363145141093
10,11,1.75,0.01,1248.3743126549552
10,11,1.75,0.0125,1188.4955498949353
10,11,1.75,0.015,1257.8944228348855
10,11,1.75,0.0175,1303.152772651184
10,11,1.75,0.02,1311.7219645325383
10,11,2.0,0.0075,1254.390936521476
10,11,2.0,0.01,1249.592752127723
10,11,2.0,0.0125,1190.875106474185
10,11,2.0,0.015,1282.112468868439
10,11,2.0,0.0175,1293.609799949341
10,11,2.0,0.02,1312.3274662978638
10,11,2.25,0.0075,1317.6907895744005
10,11,2.25,0.01,1239.6659119720107
10,11,2.25,0.0125,1180.2262843949386
10,11,2.25,0.015,1281.2432321444712
10,11,2.25,0.0175,1296.4275433027424
10,11,2.25,0.02,1283.3500199929094
10,11,2.5,0.0075,1293.6868792656824
10,11,2.5,0.01,1279.505790294653
10,11,2.5,0.0125,1222.9887546749208
10,11,2.5,0.015,1316.4949978856084
10,11,2.5,0.0175,1331.1858114168454
10,11,2.5,0.02,1302.0143254448678
10,11,2.75,0.0075,1348.0200882787567
10,11,2.75,0.01,1379.7821411461002
10,11,2.75,0.0125,1296.136481349243
10,11,2.75,0.015,1282.0770643828355
10,11,2.75,0.0175,1326.83069385354
10,11,2.75,0.02,1359.29628484605
10,11,3.0,0.0075,1348.0200882787567
10,11,3.0,0.01,1379.7821411461002
10,11,3.0,0.0125,1296.136481349243
10,11,3.0,0.015,1282.0770643828355
10,11,3.0,0.0175,1326.83069385354
10,11,3.0,0.02,1359.29628484605
10,12,1.75,0.0075,1307.2531874272468
10,12,1.75,0.01,1285.663553247812
10,12,1.75,0.0125,1191.3257088544085
10,12,1.75,0.015,1360.3081177161334
10,12,1.75,0.0175,1396.158306813795
10,12,1.75,0.02,1408.2662535154698
10,12,2.0,0.0075,1316.440120642954
10,12,2.0,0.01,1285.663553247812
10,12,2.0,0.0125,1191.3257088544085
10,12,2.0,0.015,1360.3081177161334
10,12,2.0,0.0175,1396.158306813795
10,12,2.0,0.02,1387.4720390210985
10,12,2.25,0.0075,1225.9451106997628
10,12,2.25,0.01,1221.802580032177
10,12,2.25,0.0125,1157.9560055055915
10,12,2.25,0.015,1354.0694327201495
10,12,2.25,0.0175,1397.4343928121705
10,12,2.25,0.02,1352.4261852465395
10,12,2.5,0.0075,1225.9451106997628
10,12,2.5,0.01,1221.802580032177
10,12,2.5,0.0125,1157.9560055055915
10,12,2.5,0.015,1354.0694327201495
10,12,2.5,0.0175,1397.4343928121705
10,12,2.5,0.02,1352.4261852465395
10,12,2.75,0.0075,1288.3532495061593
10,12,2.75,0.01,1258.305961949642
10,12,2.75,0.0125,1200.086675463882
10,12,2.75,0.015,1333.5426549990195
10,12,2.75,0.0175,1333.733363711866
10,12,2.75,0.02,1347.7686310099969
10,12,3.0,0.0075,1288.3532495061593
10,12,3.0,0.01,1258.305961949642
10,12,3.0,0.0125,1200.086675463882
10,12,3.0,0.015,1333.5426549990195
10,12,3.0,0.0175,1333.733363711866
10,12,3.0,0.02,1347.7686310099969
10,13,1.75,0.0075,1304.5502308091818
10,13,1.75,0.01,1281.9625560273157
10,13,1.75,0.0125,1213.5167074741246
10,13,1.75,0.015,1342.3317058169646
10,13,1.75,0.0175,1395.5804995764995
10,13,1.75,0.02,1388.8155168725273
10,13,2.0,0.0075,1315.664902000536
10,13,2.0,0.01,1291.7319236784756
10,13,2.0,0.0125,1213.5167074741246
10,13,2.0,0.015,1342.3317058169646
10,13,2.0,0.0175,1395.5804995764995
10,13,2.0,0.02,1388.8155168725273
10,13,2.25,0.0075,1296.690278667469
10,13,2.25,0.01,1272.7185252583515
10,13,2.25,0.0125,1232.615522570233
10,13,2.25,0.015,1365.9539113034184
10,13,2.25,0.0175,1357.1180723434709
10,13,2.25,0.02,1360.2564496246002
10,13,2.5,0.0075,1296.690278667469
10,13,2.5,0.01,1272.7185252583515
10,13,2.5,0.0125,1232.615522570233
10,13,2.5,0.015,1365.9539113034184
10,13,2.5,0.0175,1357.1180723434709
10,13,2.5,0.02,1360.2564496246002
10,13,2.75,0.0075,1296.690278667469
10,13,2.75,0.01,1253.6270358844895
10,13,2.75,0.0125,1205.9300458496352
10,13,2.75,0.015,1357.3880212865563
10,13,2.75,0.0175,1360.1162509465642
10,13,2.75,0.02,1359.420822788334
10,13,3.0,0.0075,1299.5320217301005
10,13,3.0,0.01,1253.6270358844895
10,13,3.0,0.0125,1205.9300458496352
10,13,3.0,0.015,1361.7535900458631
10,13,3.0,0.0175,1360.1162509465642
10,13,3.0,0.02,1359.420822788334
11,4,1.75,0.0075,1251.5402798654454
11,4,1.75,0.01,1334.3917733729595
11,4,1.75,0.0125,1349.1541168673432
11,4,1.75,0.015,1277.1852223942608
11,4,1.75,0.0175,1319.8709549650146
11,4,1.75,0.02,1304.6203472536106
11,4,2.0,0.0075,1232.0758820258734
11,4,2.0,0.01,1313.5332288281793
11,4,2.0,0.0125,1343.0927431697023
11,4,2.0,0.015,1268.1597600588225
11,4,2.0,0.0175,1302.6879261322867
11,4,2.0,0.02,1285.0236595288347
11,4,2.25,0.0075,1226.5085076212315
11,4,2.25,0.01,1312.899335265774
11,4,2.25,0.0125,1347.4381816152809
11,4,2.25,0.015,1271.5031113866708
11,4,2.25,0.0175,1311.2911089241952
11,4,2.25,0.02,1296.253531364644
11,4,2.5,0.0075,1226.5085076212315
11,4,2.5,0.01,1312.899335265774
11,4,2.5,0.0125,1347.4381816152809
11,4,2.5,0.015,1311.9982016009776
11,4,2.5,0.0175,1355.600542628572
11,4,2.5,0.02,1336.2817704695472
11,4,2.75,0.0075,1268.0659602468645
11,4,2.75,0.01,1350.333672877964
11,4,2.75,0.0125,1387.935328183163
11,4,2.75,0.015,1311.9982016009776
11,4,2.75,0.0175,1355.600542628572
11,4,2.75,0.02,1336.2817704695472
11,4,3.0,0.0075,1269.7622432288404
11,4,3.0,0.01,1361.0796727528582
11,4,3.0,0.0125,1345.462319984456
11,4,3.0,0.015,1306.2823385190263
11,4,3.0,0.0175,1341.3629511663753
11,4,3.0,0.02,1303.857037211612
11,5,1.75,0.0075,1262.965121421385
11,5,1.75,0.01,1345.577091336189
11,5,1.75,0.0125,1348.036492737502
11,5,1.75,0.015,1277.41800902514
11,5,1.75,0.0175,1320.9835367430644
11,5,1.75,0.02,1305.863052429536
11,5,2.0,0.0075,1239.841948190278
11,5,2.0,0.01,1328.9023473692666
11,5,2.0,0.0125,1320.9003823695616
11,5,2.0,0.015,1268.550957268783
11,5,2.0,0.0175,1303.752006002772
11,5,2.0,0.02,1288.050557533386
11,5,2.25,0.0075,1238.3241445462918
11,5,2.25,0.01,1331.9719829083258
11,5,2.25,0.0125,1324.6559646151488
11,5,2.25,0.015,1271.8770438888837
11,5,2.25,0.0175,1312.4855492677966
11,5,2.25,0.02,1290.1082405469415
11,5,2.5,0.0075,1275.449603488692
11,5,2.5,0.01,1371.2610472771207
11,5,2.5,0.0125,1366.0746447867127
11,5,2.5,0.015,1312.4035409047567
11,5,2.5,0.0175,1356.5848993051782
11,5,2.5,0.02,1352.8268371741365
11,5,2.75,0.0075,1275.449603488692
11,5,2.75,0.01,1371.2610472771207
11,5,2.75,0.0125,1366.0746447867127
11,5,2.75,0.015,1312.4035409047567
11,5,2.75,0.0175,1356.5848993051782
11,5,2.75,0.02,1352.8268371741365
11,5,3.0,0.0075,1280.433113531748
11,5,3.0,0.01,1358.5091359034045
11,5,3.0,0.0125,1343.7770362991848
11,5,3.0,0.015,1305.8204641797515
11,5,3.0,0.0175,1346.5039633549666
11,5,3.0,0.02,1331.6371345957318
11,6,1.75,0.0075,1266.6252590703866
11,6,1.75,0.01,1345.5100722799389
11,6,1.75,0.0125,1348.5367352116052
11,6,1.75,0.015,1277.625771564599
11,6,1.75,0.0175,1322.3133140128632
11,6,1.75,0.02,1314.844436690565
11,6,2.0,0.0075,1328.3084107626191
11,6,2.0,0.01,1315.5818962917117
11,6,2.0,0.0125,1310.5693472911223
11,6,2.0,0.015,1280.4542009089498
11,6,2.0,0.0175,1304.5453590678303
11,6,2.0,0.02,1302.738602621533
11,6,2.25,0.0075,1241.4156012653875
11,6,2.25,0.01,1331.7131673440597
11,6,2.25,0.0125,1325.633267756869
11,6,2.25,0.015,1272.1543342453483
11,6,2.25,0.0175,1314.0763746620048
11,6,2.25,0.02,1306.8200436540285
11,6,2.5,0.0075,1279.07590169304
11,6,2.5,0.01,1371.0202310578138
11,6,2.5,0.0125,1366.4938945856466
11,6,2.5,0.015,1312.7125793847745
11,6,2.5,0.0175,1357.5398489806323
11,6,2.5,0.02,1356.5281878762162
11,6,2.75,0.0075,1283.0168839410198
11,6,2.75,0.01,1358.3670387923978
11,6,2.75,0.0125,1344.2747532093078
11,6,2.75,0.015,1306.390761391327
11,6,2.75,0.0175,1331.332242501882
11,6,2.75,0.02,1354.563451577747
11,6,3.0,0.0075,1283.0168839410198
11,6,3.0,0.01,1358.3670387923978
11,6,3.0,0.0125,1344.2747532093078
11,6,3.0,0.015,1306.390761391327
11,6,3.0,0.0175,1331.332242501882
11,6,3.0,0.02,1354.563451577747
11,7,1.75,0.0075,1275.4810907591511
11,7,1.75,0.01,1250.1066907872898
11,7,1.75,0.0125,1348.3346372557417
11,7,1.75,0.015,1277.8028303394672
11,7,1.75,0.0175,1322.959858517493
11,7,1.75,0.02,1315.5581776227623
11,7,2.0,0.0075,1328.3007928697589
11,7,2.0,0.01,1228.3647168648365
11,7,2.0,0.0125,1310.4439167559317
11,7,2.0,0.015,1281.5638653085755
11,7,2.0,0.0175,1307.4413069512293
11,7,2.0,0.02,1300.7585088905532
11,7,2.25,0.0075,1248.631240534876
11,7,2.25,0.01,1235.2390415130612
11,7,2.25,0.0125,1324.770253591666
11,7,2.25,0.015,1272.3563077210958
11,7,2.25,0.0175,1320.4969283499502
11,7,2.25,0.02,1307.4560856692815
11,7,2.5,0.0075,1290.2505648649706
11,7,2.5,0.01,1370.734703467359
11,7,2.5,0.0125,1386.3012850871296
11,7,2.5,0.015,1312.939647851892
11,7,2.5,0.0175,1366.413891318028
11,7,2.5,0.02,1355.4148115880566
11,7,2.75,0.0075,1292.2170546093475
11,7,2.75,0.01,1253.8908895403292
11,7,2.75,0.0125,1343.8736729394336
11,7,2.75,0.015,1306.7477984584148
11,7,2.75,0.0175,1343.1198623753328
11,7,2.75,0.02,1357.821564079468
11,7,3.0,0.0075,1292.2170546093475
11,7,3.0,0.01,1253.8908895403292
11,7,3.0,0.0125,1343.8736729394336
11,7,3.0,0.015,1306.7477984584148
11,7,3.0,0.0175,1343.1198623753328
11,7,3.0,0.02,1357.821564079468
11,8,1.75,0.0075,1278.9516903571223
11,8,1.75,0.01,1254.6904565234593
11,8,1.75,0.0125,1348.1014691274145
11,8,1.75,0.015,1277.9358120939996
11,8,1.75,0.0175,1323.4393876901602
11,8,1.75,0.02,1303.8634897782315
11,8,2.0,0.0075,1328.261153330316
11,8,2.0,0.01,1244.38653211462
11,8,2.0,0.0125,1310.3113660482106
11,8,2.0,0.015,1280.2811923762806
11,8,2.0,0.0175,1308.3336924186426
11,8,2.0,0.02,1308.947728994341
11,8,2.25,0.0075,1322.980119656658
11,8,2.25,0.01,1246.882009636242
11,8,2.25,0.0125,1313.0548134256394
11,8,2.25,0.015,1283.2076466541414
11,8,2.25,0.0175,1314.346787645136
11,8,2.25,0.02,1308.7085754135103
11,8,2.5,0.0075,1293.6868476491195
11,8,2.5,0.01,1377.5079090677875
11,8,2.5,0.0125,1385.9469123215565
11,8,2.5,0.015,1313.1058241985843
11,8,2.5,0.0175,1366.9328781753466
11,8,2.5,0.02,1356.5298332726788
11,8,2.75,0.0075,1295.2199904261938
11,8,2.75,0.01,1345.076218116662
11,8,2.75,0.0125,1343.6223800908513
11,8,2.75,0.015,1306.979028196925
11,8,2.75,0.0175,1352.0915527706186
11,8,2.75,0.02,1358.5883931437445
11,8,3.0,0.0075,1295.2199904261938
11,8,3.0,0.01,1345.076218116662
11,8,3.0,0.0125,1343.6223800908513
11,8,3.0,0.015,1306.979028196925
11,8,3.0,0.0175,1352.0915527706186
11,8,3.0,0.02,1358.5883931437445
11,9,1.75,0.0075,1284.5488929141025
11,9,1.75,0.01,1261.8251173067974
11,9,1.75,0.0125,1348.584595561766
11,9,1.75,0.015,1269.2546865000768
11,9,1.75,0.0175,1310.9968222957527
11,9,1.75,0.02,1304.1788851625452
11,9,2.0,0.0075,1328.191071259702
11,9,2.0,0.01,1248.1572744360456
11,9,2.0,0.0125,1311.1526399896347
11,9,2.0,0.015,1272.5628512257836
11,9,2.0,0.0175,1321.2529012226937
11,9,2.0,0.02,1309.2665483296307
11,9,2.25,0.0075,1234.755114861981
11,9,2.25,0.01,1250.0592024125503
11,9,2.25,0.0125,1313.7203217889714
11,9,2.25,0.015,1283.2866313307072
11,9,2.25,0.0175,1314.6294171282923
11,9,2.25,0.02,1309.011234335535
11,9,2.5,0.0075,1302.2755394937717
11,9,2.5,0.01,1249.4287109393058
11,9,2.5,0.0125,1344.9845240774814
11,9,2.5,0.015,1307.064795644238
11,9,2.5,0.0175,1353.2962027639098
11,9,2.5,0.02,1359.1731128306335
11,9,2.75,0.0075,1302.2755394937717
11,9,2.75,0.01,1249.4287109393058
11,9,2.75,0.0125,1344.9845240774814
11,9,2.75,0.015,1307.064795644238
11,9,2.75,0.0175,1353.2962027639098
11,9,2.75,0.02,1359.1731128306335
11,9,3.0,0.0075,1302.2755394937717
11,9,3.0,0.01,1249.4287109393058
11,9,3.0,0.0125,1344.9845240774814
11,9,3.0,0.015,1307.064795644238
11,9,3.0,0.0175,1353.2962027639098
11,9,3.0,0.02,1359.1731128306335
11,10,1.75,0.0075,1263.3284109644255
11,10,1.75,0.01,1244.0800790439669
11,10,1.75,0.0125,1213.279644745551
11,10,1.75,0.015,1269.275013902874
11,10,1.75,0.0175,1311.2185686745809
11,10,1.75,0.02,1304.414456972706
11,10,2.0,0.0075,1261.846091480331
11,10,2.0,0.01,1258.1812184119783
11,10,2.0,0.0125,1218.8254536106524
11,10,2.0,0.015,1276.2940419728773
11,10,2.0,0.0175,1321.9656103654972
11,10,2.0,0.02,1309.5050904998952
11,10,2.25,0.0075,1236.9364919045945
11,10,2.25,0.01,1249.9172754480696
11,10,2.25,0.0125,1211.6044271008525
11,10,2.25,0.015,1270.748781363341
11,10,2.25,0.0175,1314.841472483777
11,10,2.25,0.02,1309.235943481012
11,10,2.5,0.0075,1304.5329310638754
11,10,2.5,0.01,1339.5814803103317
11,10,2.5,0.0125,1344.982092956272
11,10,2.5,0.015,1318.058227732491
11,10,2.5,0.0175,1353.5340890630682
11,10,2.5,0.02,1359.6061001083244
11,10,2.75,0.0075,1304.5329310638754
11,10,2.75,0.01,1339.5814803103317
11,10,2.75,0.0125,1344.982092956272
11,10,2.75,0.015,1318.058227732491
11,10,2.75,0.0175,1353.5340890630682
11,10,2.75,0.02,1359.6061001083244
11,10,3.0,0.0075,1385.4559569263658
11,10,3.0,0.01,1336.3423541978684
11,10,3.0,0.0125,1336.2186217380051
11,10,3.0,0.015,1325.9738782419122
11,10,3.0,0.0175,1353.2610958780908
11,10,3.0,0.02,1368.325728997469
11,11,1.75,0.0075,1269.0534642425391
11,11,1.75,0.01,1250.09109978758
11,11,1.75,0.0125,1217.762217747114
11,11,1.75,0.015,1269.2853055461414
11,11,1.75,0.0175,1311.3913112567602
11,11,1.75,0.02,1304.5966961656222
11,11,2.0,0.0075,1264.1469184875932
11,11,2.0,0.01,1266.4531174561391
11,11,2.0,0.0125,1221.7565796349604
11,11,2.0,0.015,1276.3132446248353
11,11,2.0,0.0175,1322.147877009905
11,11,2.0,0.02,1309.6909477366878
11,11,2.25,0.0075,1245.3139959995042
11,11,2.25,0.01,1256.680495608225
11,11,2.25,0.0125,1213.956898886842
11,11,2.25,0.015,1270.758536943175
11,11,2.25,0.0175,1315.0082451582853
11,11,2.25,0.02,1309.4115484605663
11,11,2.5,0.0075,1306.293425650839
11,11,2.5,0.01,1258.1490477721482
11,11,2.5,0.0125,1344.9910503372992
11,11,2.5,0.015,1318.0205210666418
11,11,2.5,0.0175,1353.704833325951
11,11,2.5,0.02,1359.935662713082
11,11,2.75,0.0075,1306.293425650839
11,11,2.75,0.01,1258.1490477721482
11,11,2.75,0.0125,1344.9910503372992
11,11,2.75,0.015,1318.0205210666418
11,11,2.75,0.0175,1353.704833325951
11,11,2.75,0.02,1359.935662713082
11,11,3.0,0.0075,1385.360442585045
11,11,3.0,0.01,1336.1458608172302
11,11,3.0,0.0125,1336.2223734901052
11,11,3.0,0.015,1325.9850128587627
11,11,3.0,0.0175,1353.4084619907226
11,11,3.0,0.02,1368.5999566164746
11,12,1.75,0.0075,1291.534969133926
11,12,1.75,0.01,1308.4655776121665
11,12,1.75,0.0125,1285.6014468713963
11,12,1.75,0.015,1329.3396901384865
11,12,1.75,0.0175,1392.897981172539
11,12,1.75,0.02,1385.10274915358
11,12,2.0,0.0075,1291.534969133926
11,12,2.0,0.01,1291.5611602014026
11,12,2.0,0.0125,1265.673871804233
11,12,2.0,0.015,1321.694530253101
11,12,2.0,0.0175,1377.190709705677
11,12,2.0,0.02,1380.77580039547
11,12,2.25,0.0075,1318.4091139426612
11,12,2.25,0.01,1282.2611368327598
11,12,2.25,0.0125,1250.780532915027
11,12,2.25,0.015,1324.0358221133847
11,12,2.25,0.0175,1387.247652306762
11,12,2.25,0.02,1390.736591460005
11,12,2.5,0.0075,1318.4091139426612
11,12,2.5,0.01,1282.2611368327598
11,12,2.5,0.0125,1250.780532915027
11,12,2.5,0.015,1324.0358221133847
11,12,2.5,0.0175,1387.247652306762
11,12,2.5,0.02,1390.736591460005
11,12,2.75,0.0075,1318.4091139426612
11,12,2.75,0.01,1282.2611368327598
11,12,2.75,0.0125,1332.595183460764
11,12,2.75,0.015,1341.3247032370325
11,12,2.75,0.0175,1380.1489814377323
11,12,2.75,0.02,1394.7872567438435
11,12,3.0,0.0075,1304.6368029032135
11,12,3.0,0.01,1344.4638098064645
11,12,3.0,0.0125,1332.595183460764
11,12,3.0,0.015,1341.3247032370325
11,12,3.0,0.0175,1380.1489814377323
11,12,3.0,0.02,1394.7872567438435
11,13,1.75,0.0075,1348.0752278694918
11,13,1.75,0.01,1309.032113792951
11,13,1.75,0.0125,1270.8523084478916
11,13,1.75,0.015,1328.4753120161167
11,13,1.75,0.0175,1404.6920126095984
11,13,1.75,0.02,1396.9236364125584
11,13,2.0,0.0075,1348.0752278694918
11,13,2.0,0.01,1309.032113792951
11,13,2.0,0.0125,1270.8523084478916
11,13,2.0,0.015,1328.4753120161167
11,13,2.0,0.0175,1404.6920126095984
11,13,2.0,0.02,1396.9236364125584
11,13,2.25,0.0075,1307.4365543926187
11,13,2.25,0.01,1280.417715297402
11,13,2.25,0.0125,1292.2029044927365
11,13,2.25,0.015,1332.4671095390336
11,13,2.25,0.0175,1374.9916102770042
11,13,2.25,0.02,1366.7710573280551
11,13,2.5,0.0075,1307.4365543926187
11,13,2.5,0.01,1280.417715297402
11,13,2.5,0.0125,1292.2029044927365
11,13,2.5,0.015,1332.4671095390336
11,13,2.5,0.0175,1374.9916102770042
11,13,2.5,0.02,1366.7710573280551
11,13,2.75,0.0075,1307.4365543926187
11,13,2.75,0.01,1257.7109369161824
11,13,2.75,0.0125,1241.6134373748746
11,13,2.75,0.015,1328.2622794257982
11,13,2.75,0.0175,1374.012720075808
11,13,2.75,0.02,1365.9230387945015
11,13,3.0,0.0075,1316.911045340837
11,13,3.0,0.01,1257.7109369161824
11,13,3.0,0.0125,1241.6134373748746
11,13,3.0,0.015,1328.2622794257982
11,13,3.0,0.0175,1374.012720075808
11,13,3.0,0.02,1365.9230387945015
12,4,1.75,0.0075,1195.8363306854137
12,4,1.75,0.01,1292.1790380185648
12,4,1.75,0.0125,1273.1267788098687
12,4,1.75,0.015,1279.5577896393818
12,4,1.75,0.0175,1278.2080768905737
12,4,1.75,0.02,1303.1014757217097
12,4,2.0,0.0075,1195.8363306854137
12,4,2.0,0.01,1292.1790380185648
12,4,2.0,0.0125,1288.5565073767011
12,4,2.0,0.015,1289.3305103643952
12,4,2.0,0.0175,1276.689832544089
12,4,2.0,0.02,1268.0466075150184
12,4,2.25,0.0075,1189.3649290678663
12,4,2.25,0.01,1285.587091847406
12,4,2.25,0.0125,1263.5205572348425
12,4,2.25,0.015,1260.033374841012
12,4,2.25,0.0175,1276.7458837938866
12,4,2.25,0.02,1267.7820989716674
12,4,2.5,0.0075,1189.3649290678663
12,4,2.5,0.01,1285.587091847406
12,4,2.5,0.0125,1263.5205572348425
12,4,2.5,0.015,1260.033374841012
12,4,2.5,0.0175,1276.7458837938866
12,4,2.5,0.02,1267.7820989716674
12,4,2.75,0.0075,1189.3649290678663
12,4,2.75,0.01,1285.587091847406
12,4,2.75,0.0125,1263.5205572348425
12,4,2.75,0.015,1260.033374841012
12,4,2.75,0.0175,1276.7458837938866
12,4,2.75,0.02,1267.7820989716674
12,4,3.0,0.0075,1229.94289853476
12,4,3.0,0.01,1223.0495290508827
12,4,3.0,0.0125,1200.4387812409925
12,4,3.0,0.015,1202.242446552375
12,4,3.0,0.0175,1245.7700661299818
12,4,3.0,0.02,1319.8063835348146
12,5,1.75,0.0075,1202.1951864027208
12,5,1.75,0.01,1292.03628683048
12,5,1.75,0.0125,1272.4927866707485
12,5,1.75,0.015,1279.6147471569373
12,5,1.75,0.0175,1275.827955480756
12,5,1.75,0.02,1303.217241374876
12,5,2.0,0.0075,1196.3406491657972
12,5,2.0,0.01,1285.5293013811731
12,5,2.0,0.0125,1274.84445831304
12,5,2.0,0.015,1271.865988668383
12,5,2.0,0.0175,1264.9230826057428
12,5,2.0,0.02,1341.2874033955925
12,5,2.25,0.0075,1196.3406491657972
12,5,2.25,0.01,1285.5293013811731
12,5,2.25,0.0125,1262.7861979865495
12,5,2.25,0.015,1259.0606564976647
12,5,2.25,0.0175,1274.5767820756373
12,5,2.25,0.02,1319.4634246294193
12,5,2.5,0.0075,1196.3406491657972
12,5,2.5,0.01,1285.5293013811731
12,5,2.5,0.0125,1262.7861979865495
12,5,2.5,0.015,1259.0606564976647
12,5,2.5,0.0175,1274.5767820756373
12,5,2.5,0.02,1319.4634246294193
12,5,2.75,0.0075,1199.9680815435272
12,5,2.75,0.01,1190.9869237842884
12,5,2.75,0.0125,1168.616596181652
12,5,2.75,0.015,1170.3270226124991
12,5,2.75,0.0175,1213.71827791032
12,5,2.75,0.02,1282.3232652097668
12,5,3.0,0.0075,1199.9680815435272
12,5,3.0,0.01,1190.9869237842884
12,5,3.0,0.0125,1168.616596181652
12,5,3.0,0.015,1170.3270226124991
12,5,3.0,0.0175,1248.2157710424517
12,5,3.0,0.02,1282.3232652097668
12,6,1.75,0.0075,1204.8692134418673
12,6,1.75,0.01,1291.931032511329
12,6,1.75,0.0125,1287.6166849665588
12,6,1.75,0.015,1283.4242616212937
12,6,1.75,0.0175,1274.1956366890429
12,6,1.75,0.02,1303.410639691455
12,6,2.0,0.0075,1199.954029717684
12,6,2.0,0.01,1285.4822551907705
12,6,2.0,0.0125,1274.867369727523
12,6,2.0,0.015,1272.1526244531772
12,6,2.0,0.0175,1264.949657937175
12,6,2.0,0.02,1341.530311693282
